record_id,seller,raw_product_name,raw_description,canonical_name,species_group,category,treatment,expected_size_hint,best_alias,alias_variant,ambiguity_level,manual_review_recommended,normalization_note,source_type,source_url
LLX-0526,Independent Lumberyard,3/4x4x8 OSBPanel,Seller-style listing for 3/4x4x8 OSBPanel. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,5/4x6x12,OSB Panel,OSBPanel,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0527,ERP Legacy Import,2x4x8 OSB PANEL,Seller-style listing for 2x4x8 OSB PANEL. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x4x8,OSB Panel,OSB PANEL,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0528,Home Depot,3/4 x 4 x 8 osb panel,Seller-style listing for 3/4 x 4 x 8 osb panel. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x6x12,OSB Panel,osb panel,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0529,Vendor Price Sheet,3/4x4x8 OSB BOARD,Seller-style listing for 3/4x4x8 OSB BOARD. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x8x10,OSB Board,OSB BOARD,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0530,Lowes,3/4x4x8 osb board,Seller-style listing for 3/4x4x8 osb board. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,1x6x8,OSB Board,osb board,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0531,84 Lumber,7/16x4x8 OSB Board,Seller-style listing for 7/16x4x8 OSB Board. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,7/16x4x8,OSB Board,OSB Board,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0532,Menards,OSB 4X8 Lumber,Seller-style listing for OSB 4X8 Lumber. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x4x8,OSB 4x8,OSB 4X8,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0533,Local Yard,OSB 4x8,Seller-style listing for OSB 4x8. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x6x12,OSB 4x8,OSB 4x8,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0534,Independent Lumberyard,osb 4x8,Seller-style listing for osb 4x8. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,1x4x8,OSB 4x8,osb 4x8,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0535,Builder Supply,3/4x4x8 Oriented-Strand-Bd,Seller-style listing for 3/4x4x8 Oriented-Strand-Bd. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,1x6x8,Oriented Strand Bd,Oriented-Strand-Bd,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0536,Contractor Catalog,7/16x4x8 Oriented Strand Bd,Seller-style listing for 7/16x4x8 Oriented Strand Bd. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,7/16x4x8,Oriented Strand Bd,Oriented Strand Bd,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0537,Vendor Price Sheet,3/4x4x8 ORIENTED STRAND BD,Seller-style listing for 3/4x4x8 ORIENTED STRAND BD. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x6x8,Oriented Strand Bd,ORIENTED STRAND BD,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0538,ERP Legacy Import,3/4x4x8 sheathing osb,Seller-style listing for 3/4x4x8 sheathing osb. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,2x6x12,Sheathing OSB,sheathing osb,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0539,Home Depot,1 x 4 x 8 SHEATHING OSB Lumber,Seller-style listing for 1 x 4 x 8 SHEATHING OSB Lumber. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,1x4x8,Sheathing OSB,SHEATHING OSB,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0540,Menards,15/32x4x8 Sheathing OSB,Seller-style listing for 15/32x4x8 Sheathing OSB. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is low.,OSB,Engineered wood,Panel/sheathing,None,15/32x4x8,Sheathing OSB,Sheathing OSB,Low,No,OSB is an engineered panel; not solid lumber.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0541,Lowes,7/16x4x8 cdx,Seller-style listing for 7/16x4x8 cdx. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,7/16x4x8,CDX,cdx,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0542,84 Lumber,3/4x4x8 CDX,Seller-style listing for 3/4x4x8 CDX. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x6x8,CDX,CDX,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0543,84 Lumber,3/4x4x8 CDX Plywood,Seller-style listing for 3/4x4x8 CDX Plywood. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x8x10,CDX Plywood,CDX Plywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0544,Builder Supply,3/4x4x8 cdx plywood,Seller-style listing for 3/4x4x8 cdx plywood. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,1x6x8,CDX Plywood,cdx plywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0545,Contractor Catalog,7/16x4x8 CDX PLYWOOD,Seller-style listing for 7/16x4x8 CDX PLYWOOD. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,7/16x4x8,CDX Plywood,CDX PLYWOOD,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0546,Independent Lumberyard,2x4x8 ConstructionPlywood Lumber,Seller-style listing for 2x4x8 ConstructionPlywood Lumber. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x4x8,Construction Plywood,ConstructionPlywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0547,ERP Legacy Import,3/4x4x8 CONSTRUCTION PLYWOOD,Seller-style listing for 3/4x4x8 CONSTRUCTION PLYWOOD. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x6x12,Construction Plywood,CONSTRUCTION PLYWOOD,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0548,Home Depot,1x4x8 Construction-Plywood,Seller-style listing for 1x4x8 Construction-Plywood. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,1x4x8,Construction Plywood,Construction-Plywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0549,Vendor Price Sheet,3/4x4x8 SheathingPlywood,Seller-style listing for 3/4x4x8 SheathingPlywood. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,1x6x8,Sheathing Plywood,SheathingPlywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0550,Lowes,7/16 x 4 x 8 Sheathing Plywood,Seller-style listing for 7/16 x 4 x 8 Sheathing Plywood. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,7/16x4x8,Sheathing Plywood,Sheathing Plywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0551,84 Lumber,3/4x4x8 sheathing plywood,Seller-style listing for 3/4x4x8 sheathing plywood. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x6x8,Sheathing Plywood,sheathing plywood,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0552,Menards,3/4x4x8 CDX SHEATHING,Seller-style listing for 3/4x4x8 CDX SHEATHING. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x6x12,CDX Sheathing,CDX SHEATHING,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0553,Local Yard,1x4x8 CDX Sheathing Lumber,Seller-style listing for 1x4x8 CDX Sheathing Lumber. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,1x4x8,CDX Sheathing,CDX Sheathing,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0554,Independent Lumberyard,15/32x4x8 CDX-Sheathing,Seller-style listing for 15/32x4x8 CDX-Sheathing. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,15/32x4x8,CDX Sheathing,CDX-Sheathing,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0555,Builder Supply,7/16x4x8 PLYWOOD CDX,Seller-style listing for 7/16x4x8 PLYWOOD CDX. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,7/16x4x8,Plywood CDX,PLYWOOD CDX,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0556,Contractor Catalog,3/4x4x8 PlywoodCDX,Seller-style listing for 3/4x4x8 PlywoodCDX. Intended category: Panel/sheathing. Use normalized mapping with caution when ambiguity is medium.,CDX Plywood,Plywood,Panel/sheathing,None,2x6x8,Plywood CDX,PlywoodCDX,Medium,No,"CDX is a plywood grade/construction term, not a species.",public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
